"p_m","p_s","a_p_m","r_m","r_s","c_sp","c_tx","a_m","m_tb","a_tx","a_p_s","a_r_m_recip","a_r_s_recip","chain","round"
0.0415428426158999,0.105488866556465,1.31709013514251,0.0205902313885551,0.36436009467219,0.439430735622774,0.0135953467829493,15.8115780730727,0.00224503423306416,18.1334086760626,2.05105959263874,13.8725506317266,2.63237431852946,1,1
0.0378851486699164,0.110089959662897,1.58341116845753,0.0634868552330961,0.467294751842242,0.388891768181854,0.0211748219761896,19.501553194601,0.00388797906218222,8.17605344824817,1.07960806978019,15.9156375771311,4.63812019903812,1,2
0.0532676151908995,0.124021878366379,1.14135002048963,0.0855966225564486,0.446512819295488,0.359491292912333,0.0168067515019379,14.3177497721988,0.0068683172306684,6.8152191978981,2.06370018717101,12.9366196382602,1.61903846138172,1,3
0.0273948085048503,0.107633580199738,2.48946819126035,0.0268165634316976,0.474391827880577,0.284018176366725,0.0476066608436741,12.8580145952324,0.00501981366469729,2.97916123440741,1.22367384888083,17.3551843418219,2.15900266128847,1,4
0.0655875840949307,0.167040684973212,1.09597989001091,0.115425204142336,0.468980472010901,0.384549604990141,0.0168523334890113,12.8031614188362,0.00814785125337044,4.43034894035032,1.0987366140699,10.2537435587375,2.09754420378021,1,5
0.0369400843545156,0.11538403065335,1.20318953551559,0.0264012765121944,0.425420992870519,0.263570179487006,0.0250070896876007,12.6424863661342,0.00379925013449816,5.94590250780217,2.3878558599873,11.0053935253996,1.51397915798911,1,6
0.0212746631758435,0.109623013508122,1.5013642906516,0.0188196055871179,0.346881904541138,0.295432026062766,0.0253023034974312,12.230444593338,0.00431983894154847,3.92079317016509,1.4745944990362,10.1585345069345,1.6050141039144,1,7
0.0223211050393456,0.105340687044113,1.90551531721197,0.00511781984591811,0.37019395656262,0.42686943350267,0.0292725403192173,5.84117940698421,0.00490259534258313,3.59803035365445,1.71918136285065,6.13832913775064,1.82424297449229,1,8
0.0221388088463134,0.139156296713343,2.21526403044689,0.0125184272495609,0.409593412663556,0.299156229973664,0.0258569027997656,7.06492723445225,0.00553200935147985,6.53994390666928,1.57636376453574,18.1439966686924,1.49160720376773,1,9
0.0370439667717923,0.122335188961632,1.15823446167597,0.0246456824263131,0.496810186050351,0.238335910789127,0.017559520261646,8.23073371946706,0.00751004229154597,7.21248024443016,2.63656741334849,4.31736969202889,1.3103972742056,1,10
0.0310875286741457,0.117045643962533,1.61864240457846,0.0201597160354664,0.328162301209594,0.28390010434301,0.0287838074060267,18.8568736475298,0.00245247282466105,5.36875676849066,1.08558831124753,12.6102693336042,1.8178798129067,1,11
0.0282378360815295,0.0816002830185181,1.00746008684105,0.00901861424863082,0.433311978078352,0.144470668076171,0.028986853756524,8.51953939016943,0.00390291763475544,3.35356856152493,2.65694774655761,16.9791291923011,1.64393497284019,1,12
