"p_m","p_s","a_p_m","r_m","r_s","a_r_m","c_sp","c_tx","a_m","m_tb","a_tx","a_p_s","a_r_s","chain","round"
0.0484068272977565,0.195286703988532,1.72185357348314,0.00698330338023417,0.460918491688995,0.544966477939461,0.473040047995526,0.104174000408449,1.66439627278559,0.0138242667889679,2.40126082101513,1.70498821570851,0.522845853681778,1,1
0.0403069551871766,0.15440643989978,2.15635065130643,0.0289344821284221,0.427066704206844,0.370037742482432,0.447677527170127,0.023891728872909,4.07445831675734,0.00731282101029595,6.29849157095652,2.79283711464223,0.528805628264531,1,2
0.0463488301418609,0.130956629551169,1.31337634453813,0.0220491721279771,0.392937148666631,0.33967489652154,0.438918592884458,0.0296257492595802,5.57504533258717,0.00786676408785567,5.33835332395955,1.95134014602633,0.563822626016597,1,3
0.0402540927614252,0.103000562888328,1.20898296592858,0.0100741796182486,0.318166170117478,0.511127399244029,0.477147199060364,0.0404204942223214,2.40917393161616,0.0148425084874685,5.41598913485541,1.9420605949991,0.566833042669332,1,4
0.0386736773594725,0.138726830264707,1.94426231457918,0.0128228340187404,0.369383989629183,0.12602127394554,0.392144319835786,0.0342495286104119,6.64706658254649,0.0046686594916857,3.61163266595582,1.347297734444,0.539326839295898,1,5
0.0452209787143634,0.148569140501695,1.23915891632018,0.00835307369327081,0.36547015440038,0.78869163338194,0.486129142333251,0.0330050612174751,2.08489462673052,0.0153815069340604,6.53791951092831,1.75218380036186,0.596696795907937,1,6
0.0425613506208487,0.122589446770829,1.55128365085654,0.0151661888037689,0.431857352035156,0.666703916062885,0.491715618332283,0.0382134878967719,6.8352250187271,0.00841484644478888,4.58027745604291,1.7133759353606,0.829895325114614,1,7
0.0261251382332041,0.132554120891667,2.73174175461724,0.00772046855583391,0.409219774120451,0.696036190882342,0.360684673178089,0.0323552175406482,6.09517159841102,0.0051072709446272,3.95136880494969,1.55989572603689,0.490496886379487,1,8
0.0380536760512886,0.163921662723163,1.16980396870824,0.00693443446956385,0.457876209576265,0.985318256686178,0.320441685193926,0.0202340965632322,6.83198797828113,0.00604681702907055,5.87997000351087,1.8937568770937,0.826396346751055,1,9
0.0381351092096,0.113546962509311,1.22148123991705,0.0121457178650304,0.404019745542148,0.997541622156827,0.313225754461565,0.0333443409661278,4.46316709213834,0.00684765964493176,3.77189766653365,1.59170788825653,0.290391093156528,1,10
0.0255963348319267,0.15653774170674,4.0873020606501,0.0159785760436442,0.428755770852094,0.544568543393648,0.406426883069038,0.0205357310618731,9.31939789062265,0.00470175326586692,6.89231894706844,1.1643059318257,0.593236224924215,1,11
0.0379316179090088,0.161264553170418,1.68961119020395,0.0136796382999129,0.44482063304495,0.394368145484509,0.286344482380584,0.0421312392786358,9.29430662991891,0.00354479916249613,2.84849371293387,2.54727239723143,0.935564791820099,1,12
0.0217140920424895,0.129835981824021,4.37620105889946,0.0149082582836642,0.444685626291196,0.352031837932195,0.453426759489614,0.0366930750185455,13.2164141222345,0.00413738148192608,3.61799603276825,1.51384242398503,0.705253868803047,1,13
0.0301032583287676,0.119398938931988,1.56985142567337,0.0163092949194768,0.366940113384544,0.0530474080635886,0.372740320554192,0.0388596500345501,15.6713517921094,0.0026071787693788,2.92682986363036,2.53441598309983,0.900171648923479,1,14
0.0191236657050325,0.157376223220441,4.29763143428048,0.0108591539778959,0.437317469926844,0.0948937304002496,0.40616080018275,0.011792181224767,11.527201102212,0.00285998763556606,8.03877688461533,2.28154445757926,0.76977877102621,1,15
0.0382651218117949,0.155198879228666,2.65125928873087,0.0144944346157191,0.465167943593724,0.195883027873311,0.467036033220527,0.0167964276371515,10.7989520661952,0.00353367558071468,10.2711201360268,2.30865966649164,0.920303933444822,1,16
0.0332209106664285,0.0992425632095484,2.73820286800775,0.00527510401666374,0.295094980256254,0.204315118936517,0.44016885106932,0.0166611865728328,7.14470352684786,0.00452592082891741,11.3222083467708,1.43916107787094,0.416784784595934,2,1
0.0395080699608832,0.0885923526064878,1.03920833617799,0.0149907367304059,0.279327129963263,0.120424474756122,0.428274183514071,0.0307042225720467,4.49769249083456,0.00745548668630404,3.57740866171917,4.2759967068067,0.926293265323178,2,2
0.051018439459369,0.112661288524867,1.1972405107618,0.0143540113059861,0.38444574358068,0.0315696096345486,0.428521902771196,0.0239720436952797,10.2312067904275,0.00331900280794527,6.69468161082069,2.40406513006274,0.543673071752022,2,3
0.0371155098071583,0.110480662965393,1.71436029825728,0.0208777038847683,0.443567148272027,0.258439433721745,0.383363108853481,0.0287139262214713,9.93443049878225,0.00522965763335717,5.67354050412197,2.26664519433876,0.729708797189821,2,4
0.0488113801142282,0.133685559207391,1.19388340566437,0.0217010275319232,0.401810433881537,0.0732181016176211,0.366886407512657,0.0478985699647752,3.5168469747081,0.0111561920977405,3.33877099728242,2.53178474489523,0.813730990905332,2,5
