"p_m","p_s","a_p_m","r_m","r_s","a_r_m","c_sp","c_tx","a_m","m_tb","a_tx","a_p_s","a_r_s","chain","round"
0.0379436044026259,0.12895870778157,1.30289975559862,0.0228011357150122,0.296079681174756,0.140520999754763,0.359514517011782,0.00461172347435146,1.27939659954956,0.023936736771087,18.6409306601267,3.86252781512978,0.99286664918885,1,1
0.0350307142735592,0.116248039681962,1.10766083453263,0.00436958405055233,0.320484181882531,0.109061970325399,0.333445946756481,0.00665238227179638,3.39062074442364,0.00473279038724245,15.2486267797727,3.34033672866767,0.858479489206201,1,2
0.0342006396958048,0.0790060278561131,1.42974594348009,0.018883201313343,0.228292388385636,0.367403911070729,0.450013775991119,0.00634537793864822,5.1922377249912,0.00440706095087423,16.2776735998981,4.09709309705214,0.503273970054254,1,3
0.038885825189354,0.129587323156267,1.47181199875866,0.0335396208183244,0.302364763629265,0.0483506138295938,0.337281786424456,0.0110125164341572,7.65563259031851,0.0042628287383151,10.3998784410174,2.96664832560715,0.851776049954197,1,4
0.0439992520899342,0.11226401266443,1.29893667891769,0.00501758618240378,0.324971404079313,0.464021681128912,0.327088068836063,0.0119502622841093,6.3778343834441,0.00368918401906249,9.35235702080645,2.98418481948445,0.872757082948551,1,5
0.0387062014038985,0.157576347683911,1.34939742584407,0.0107462435069909,0.303253346916891,0.334741192988155,0.312054751392194,0.0117310550951291,6.29095341855552,0.00525997420713039,10.5181141912457,1.69731167623082,0.89728470555395,1,6
0.0318539384928321,0.177705119858926,1.28383625420033,0.00680595924222093,0.323802097452585,0.278348958318407,0.239694188758593,0.0100800177973899,5.80412367596871,0.004694153730737,8.10009885292478,2.08811366760583,0.892932652524847,1,7
0.036258319636273,0.167969727188247,1.90220653560376,0.0152608045504647,0.454581628457667,0.0980107251336839,0.359495265413778,0.0103069771910794,6.50481277491425,0.0057355075141775,10.6544085898946,2.43938124206521,0.861117823120839,1,8
0.03838296314486,0.192000248751103,1.69494991511418,0.00422490909774723,0.349804637559491,0.366504510429177,0.354707527240504,0.0121761786028417,8.19604168613485,0.00320669825895933,9.33417696801975,1.34024495186769,0.713977564883939,1,9
0.0311855816336183,0.134293522961758,1.41486087153835,0.0076557697940785,0.252590603051272,0.0704953902312492,0.31128367227882,0.00968935996348024,8.1968688786637,0.00354929214863862,8.904947100327,1.67052607527093,0.824182049607803,1,10
0.0419624784856107,0.148178519930617,1.23700504520017,0.0152251181646758,0.342201107558069,0.306267471617482,0.436827756921443,0.0102357139785546,5.851133635506,0.00637887323036411,10.1907324398352,2.4155839307823,0.993913549550484,1,11
0.0471912057433049,0.154513491550734,1.04288417480018,0.0121332385569277,0.379608616503293,0.116669444015554,0.474392995591152,0.00985126323196525,3.50903911643763,0.00910661723645122,12.9962787532776,2.28175955405629,0.906860274963957,1,12
0.0284168499063608,0.179485783915781,2.17752311547504,0.00767961949512025,0.339597668039317,0.310046105365585,0.467796901796741,0.0122761313285066,8.34176206534869,0.00267337375936587,6.83353397376778,2.27016544237542,0.833768860183981,1,13
0.0328888638165187,0.168584186822842,1.70203448020271,0.00285925357450754,0.425855765035545,0.65906869097749,0.342465828420573,0.010978968876554,9.25265809894433,0.00287780055417291,8.50697522778328,2.46143707229397,0.811474988457769,1,14
0.0368145794742429,0.145467178254132,1.70079481732936,0.00880671122607209,0.356513492272225,0.687882177177369,0.487430511877715,0.0125382818017834,4.42206789432198,0.00634262063521267,6.76922077172167,2.64250360268466,0.664310943368304,1,15
0.0286918977516815,0.150740336266803,2.44915329810793,0.0153745097503502,0.306820668350444,0.0771558473038992,0.384655006770255,0.0169088937494648,6.96415315706836,0.00395832146785613,6.36566894529708,1.16028746554183,0.539398136199228,1,16
0.0446515399416871,0.161257446696226,1.62363410306473,0.00204067801935505,0.477246843477249,0.177877805566374,0.480988030273143,0.0202426972759599,11.5694178960042,0.00234637996579497,9.59452667673253,1.3869981599319,0.851920088685673,2,1
0.0356993267131222,0.127805754300808,2.79915288163596,0.0191682115929105,0.448120150031523,0.192933130470124,0.375866508207173,0.0127029182621452,12.5492007710069,0.00281728488474663,5.79920416934146,3.60608502134847,0.908926447117821,2,2
0.0281576494942779,0.140797725444714,2.18416175313917,0.0133247308794549,0.419188194201399,0.228572333178008,0.345935737331392,0.0177350834205093,7.65713075026461,0.00408451606550197,4.63428661037874,3.05882345468313,0.971616423128912,2,3
0.0311531594520026,0.16964133749807,1.94977920702725,0.0149354265370203,0.392048414638047,0.235573548249475,0.371157223082357,0.0138913483322278,5.943906148137,0.00463205833138937,6.72347841660244,3.25773784101132,0.892493961382105,2,4
0.0437636312445073,0.168923989867192,1.25645932088657,0.0094106895866871,0.358189279515119,0.527951025523072,0.463195979011541,0.0107561110650779,7.57442501033574,0.00394469386853455,7.2067771177671,2.0877568473517,0.691946883066241,2,5
0.0414756924365793,0.190690362409587,1.2761706709738,0.0107640220514637,0.441981463628,0.425643056171919,0.45775622232563,0.0101298911614853,2.60180178133462,0.0077721504168403,9.05217016346845,1.35657151596208,0.311121939984758,2,6
