"x"
58.7031341915696
6.92564520907598
15.7661588594617
178.660466839607
48.4466887529181
4.58874024203941
72.2064700046596
105.388646325349
10.8648685117797
167.864792353977
127.57221006894
104.497316211663
14.0816203316721
57.2184641850267
125.890916240096
25.1146900231033
32.8623373881493
14.7786400768281
112.520433976138
15.2316197868229
85.8997632505282
138.639824076863
324.833009830858
139.974845125006
76.1314742520893
21.0440636866723
108.134994776553
317.067748014897
44.8239201818955
123.514514121524
250.297288687934
51.1986638424861
50.8318620771817
190.954313137981
229.775550675534
175.400930852273
98.2799165200033
40.012496428813
249.582536838913
375.994674022319
294.442412685085
354.682950872293
133.239484889302
26.4680944489731
191.352902705694
25.2794845891779
2.73741202492869
178.247054673266
233.654859744741
238.863690402693
