"V1","V2","V3","V4","V5","V6"
-101.965424915858,1.00000000058564,0.999999999999414,1.00000000000117,2.53133794177978e-12,999.999999998828
-104.154360755744,1.69066252608885,0.998827420704655,1.00234790852575,0.00129734852312874,1097.42100581917
-101.013335826459,1.30902123108054,0.999661267246268,1.0006777460705,0.000463226277072469,1199.18657769784
