"p_m","p_s","a_p_m","r_m","r_s","a_r_m","c_sp","c_tx","a_m","m_tb","a_tx","a_p_s","a_r_s","chain","round"
0.0500012345371677,0.109180425897427,1.15725674581646,0.00266519781015581,0.463701474473522,0.342976608554536,0.308105062524521,0.0680774458446482,3.80496333002036,0.00602785338625254,4.37659289954729,2.55975706498376,0.588616890206761,1,1
0.0374739008096966,0.145693991326453,1.07438766316088,0.00744472171298471,0.391818044009933,0.395556162673444,0.400893318061897,0.0822371374605018,3.25998732202117,0.0105809885505676,1.02112667869759,1.70854202580058,0.568129114912242,1,2
0.0326170748735437,0.0960616739269641,2.12189172245569,0.000447408414056947,0.395643350330727,0.295474806420375,0.364540833654252,0.0624612094230822,8.48139365414208,0.00197105096215855,2.64440007880406,1.87166705387455,0.311181152373856,1,3
0.0334025957426237,0.100916463638739,1.58615267362271,4.29682659847064e-05,0.307205614304479,0.531582218056217,0.406202100253835,0.0617985682089164,8.24879019355558,0.00217557518280989,2.75102328441465,1.68690749388315,0.377717522510655,1,4
0.041515344544079,0.0978731833506931,2.46451650720288,0.00659473934748088,0.388009948921752,0.142657883149618,0.326053565199598,0.0560704900674614,7.73432302494273,0.00209009021056503,3.80767199553843,1.18372135437674,0.0929363230979413,1,5
0.0401315936549537,0.0814220507238991,1.10440409572542,0.00106628303509039,0.362667444819191,0.682714856606806,0.393391457698583,0.0757338976122947,5.95366678754619,0.0031288826854045,2.39602916913786,1.94054194023219,0.229911034996048,1,6
0.0250237253251266,0.073101081143332,2.19917667881524,0.00541449020869238,0.2598401964089,0.326630765523807,0.450073340805323,0.0879655059153375,12.2016496096009,0.00131647662553547,1.06334518069396,1.42819027867566,0.0935015211414955,1,7
0.0297189159685817,0.0821842294124762,1.77753243241361,0.00688280057699353,0.222676511526264,0.861389277230227,0.484745207394596,0.110718332293325,7.74568707666653,0.00225265519262955,1.14640950745414,1.22439173737928,0.0472994104185328,1,8
0.0230076839918325,0.0537842523542578,1.79284585330764,0.00192107318452581,0.165195688170066,0.96019528173083,0.450939901706907,0.0775344487709372,13.6311672720637,0.000849766227201405,1.11923609086937,1.30756254158852,0.00195707905695581,1,9
0.0294319627404862,0.0754260671423058,2.34331272657581,0.0147162896723713,0.212600132132372,0.201532715285546,0.426501450662272,0.0421802061476054,19.7144661947256,0.00111557510342978,3.21975358612119,1.14967767017017,0.20803532054105,1,10
0.0285507925155465,0.0629393264229888,1.78844276947863,0.0216609835426532,0.205559504385654,0.0363616762924747,0.450781789129147,0.0437971733440778,18.8250644938035,0.000837382518333959,2.56318871973348,1.13528866681244,0.074050727264384,1,11
0.0263335149114206,0.0639360555379292,1.41902609208441,0.000538927872945209,0.211732756768894,0.73871819338528,0.35880352595096,0.0695349080881538,15.1607022725874,0.00111233475343027,1.70939803295537,1.26782286932316,0.164463315375402,1,12
0.0302679021089829,0.0796396505977742,1.85207552340398,0.0040314288431461,0.258861064312585,0.79492322509824,0.352274220958201,0.106498273227483,11.8941490503329,0.00130403663449174,1.11052129853221,1.27231888551403,0.0441610984339911,1,13
0.0254189459568222,0.0722450068622406,1.92836749016071,0.00506569908393053,0.268821510063128,0.990451693878347,0.322291448663732,0.075680023480714,9.45819332296003,0.00164473820790417,1.40380872208816,1.43208448018189,0.0412837669212745,1,14
0.0305921227914076,0.0669147360136714,1.32004172935147,0.00672717848433564,0.175009518968264,0.272741676410993,0.475755261038717,0.0746146402809596,13.0652775821134,0.00119470877354495,1.2530392508471,1.14496798605879,0.0740661806808854,1,15
0.0276094666686831,0.0588731037353956,1.29324724863349,0.0149991427231077,0.17850810413754,0.430886069141677,0.32192699356268,0.0695562929312734,9.36202849764794,0.0017069969782176,1.06888787443403,1.16085744200416,0.0369857972700884,1,16
0.0282441548455216,0.0973026680494356,3.20762968941941,0.00180066714961431,0.384303628783819,0.200584596456899,0.296475354401913,0.160993638747042,3.77508328823606,0.00834358090996614,2.23276695820539,1.05845578313506,0.423532163074374,2,1
0.0446707922119254,0.107411832307748,2.42422741929191,0.00318443053912496,0.356731922264656,0.640600989384703,0.302858169235195,0.186371615386116,4.98863374816523,0.00413116210269475,1.2968465896834,1.80580978836691,0.61490554456164,2,2
0.0307444551202562,0.0539697892703331,1.46142633129587,0.00443107551171854,0.210702920778839,0.906335707722206,0.267158740623946,0.0985984609079373,5.71575766496328,0.00326271735973194,1.24284860583336,2.27539367442841,0.410465657146252,2,3
0.0316480931027388,0.0753220143924052,1.67839581797533,0.00214118417346205,0.177968426988314,0.850615826999418,0.295888333139278,0.0995049125709966,3.98793776890733,0.00372555788276908,1.61699526440496,1.64710484704034,0.355282189548139,2,4
0.024479591120306,0.0585193242786469,1.50801748826393,0.00026750221731103,0.142794770958636,0.753109543765316,0.235345171656072,0.107222991647361,5.45959372116578,0.00260793025046644,1.37573514522196,1.74414574746746,0.1684420035323,2,5
0.0319860150989294,0.0533790600905089,1.11119833122529,0.00658866972846889,0.18594304323538,0.790518187280052,0.284655732743655,0.0520214761929168,6.1407412450084,0.0031332423146201,1.8323505509107,2.2749349665346,0.203853016034344,2,6
0.025399303828103,0.0656249961926541,2.08273616792114,0.00654468078077457,0.196702369385904,0.392938886054553,0.347908163277908,0.0883387654270899,1.98522220457202,0.00683348520799079,1.35217329475846,1.51506233950611,0.101990371400174,2,7
0.0208605468147772,0.069674550233423,2.3343151217918,0.00303469873829699,0.298612156023676,0.467159858921978,0.310864559794727,0.0656177702701987,6.25619921017175,0.00277272867017012,1.35022833996117,2.1087081290578,0.239453371042519,2,8
