"p_m","p_s","a_p_m","r_m","r_s","a_r_m","c_sp","c_tx","a_m","m_tb","a_tx"
0.0260126909898594,0.0591684948988725,3.96380570860696,0.0934609190365765,0.332899773911457,0.561425825221697,0.331435234089964,0.0209458595924079,6.1072912697196,0.0106073255574331,1.96046426264197
0.0358060177789137,0.0798973163952313,4.35990848290561,0.081194754909456,0.361799267501285,0.745120558423492,0.258351437907656,0.0292129266211141,8.92743024978322,0.0109594595141349,1.39900340269038
0.0311909821463298,0.0869210608964614,3.36392059744457,0.052584392859707,0.493117412594588,0.70161443314268,0.292880959626556,0.0498141163601867,11.4117372343978,0.00936164921313669,2.73610805343245
