"p_m","p_s","a_p_m","r_m","r_s","a_r_m","c_sp","c_tx","a_m","m_tb","a_tx","a_p_s","a_r_s","chain","round"
0.043161426741641,0.111986585949994,1.30567519483452,0.0361702120827083,0.370119968708138,0.260282904590116,0.484921708243635,0.0116307131619143,2.64384105235636,0.015856974183179,10.7331137248669,7.35185242348256,0.998591138146453,1,1
0.0455101514143109,0.113334552705084,1.31751631107017,0.0371506765143807,0.31403377033146,0.627448688220613,0.426047691752905,0.0117196864022229,10.490377651374,0.00489689207402934,7.72154091723335,5.01278194377743,0.958489565532945,1,2
0.0512955501907433,0.140872444828988,1.09552699104076,0.0367898029734843,0.443073459053121,0.639678819117604,0.340206469794836,0.0215153708830642,12.5313648694425,0.00483995700997544,6.26414454806578,2.35367243832536,0.972025997466989,1,3
0.0337979184490485,0.148313687958895,2.07500776820906,0.0165930277201739,0.391726629821938,0.519584623178672,0.368004062055689,0.0233700277940006,11.3941133169275,0.00339600715399593,4.46013312280384,2.78763399186957,0.979255374390808,1,4
0.0358834481988604,0.143493914585263,1.80353783677207,0.00676545671109073,0.278822477897517,0.522991510488645,0.460828468846947,0.0174554779606774,12.8417832951458,0.00193471062602762,5.38453451078572,2.35642197170204,0.956830367765488,1,5
0.0300107304627157,0.13212656599917,1.74570526292715,0.00746597915669788,0.342629598556174,0.644426505821513,0.488078982510783,0.0126891755408041,9.50749137743279,0.00323908079550603,5.85474292788117,2.68059587573453,0.917483690504751,1,6
0.0460445251117401,0.152101904342234,1.03848421963794,0.0208978779601221,0.472325392278072,0.584879257402747,0.4698925132796,0.0153059982576121,7.75055717792973,0.00549431179251017,5.21173056024773,3.64566089616236,0.923515184914068,1,7
0.0505057582855863,0.146927599772091,1.09802096647614,0.0155804594274746,0.358939811776278,0.43197607677997,0.492721185683812,0.0182496236483102,12.0851198647345,0.00272451827945988,5.16135653178541,2.33702883425247,0.891530883078871,1,8
0.043671145489683,0.174424683397853,1.08743561567899,0.00896006936244315,0.39257566287662,0.802246485959179,0.398302608358762,0.0125483786235252,7.46614357089177,0.00424110340586402,6.13518688941031,2.50815585651516,0.955656061125306,1,9
0.0338059038596088,0.162221011147921,1.96383320905421,0.0132628172314026,0.460916237064326,0.543186558261394,0.474496639212177,0.0177866358066481,8.15127520642502,0.00451948603451915,6.74502573796094,2.02677747568223,0.783625972464734,1,10
0.0455939447872564,0.190548379735246,1.20855282311983,0.00399900996357743,0.464922081259827,0.706230417423721,0.432672830501802,0.0172467524337528,14.4060241696511,0.00189091996432248,5.32517628190173,2.35515504352922,0.879463415984038,1,11
0.0288192300284867,0.178746637784914,1.72359803019616,0.00399547609274015,0.414799785619782,0.655783650487443,0.330074634274949,0.0113722684179715,12.1243135253622,0.00224915801715468,8.02891598511205,2.47787321319722,0.969920887695403,1,12
0.033496399843228,0.160438032396393,1.20950671075973,0.00549009835761911,0.405857714891526,0.477310685264645,0.491688926442288,0.0152057083932518,6.26410067165286,0.00426065793472774,6.46513658322587,2.42824681463353,0.807669366894081,1,13
0.0381218426597946,0.143382770156735,1.00560504624534,0.00314634540081612,0.378331780981552,0.643067551122465,0.404047608908046,0.0229490671142528,6.17402488281724,0.00425707702125849,3.1322207161367,2.7440681025897,0.777552426487163,1,14
0.0371458173879274,0.131707485593142,1.19731918007059,0.00420645947165587,0.336958272770679,0.879460734770919,0.451251784846265,0.0116608993744742,11.8408250601757,0.0021001839026485,6.7532886712581,3.19626250314487,0.965777251181028,1,15
0.0313174692570257,0.14221682049668,1.62349995674875,0.0196084883361456,0.287283504452876,0.371953383643938,0.377886682293175,0.0137605831890381,12.925272363846,0.00250632661216341,6.79347768726163,2.1835785439244,0.79362291583888,1,16
0.0673075687679153,0.11506828899554,1.15439411700606,0.10203465659898,0.381186318280069,0.341937498601286,0.472879194993271,0.00890980686711351,8.55159026048952,0.0073965391644882,8.22452969315565,7.67733958686194,0.926727572825215,2,1
0.0594358693091038,0.0797852038519727,1.14850541065267,0.0635469535110663,0.455691966972827,0.113652909759373,0.32101172252047,0.0152736608589767,19.9958003630447,0.0013261512628959,6.78541159140164,3.50072304517016,0.134217791736554,2,2
0.0300110800579035,0.0740528432089095,4.42605246634942,0.00679967837632012,0.360529669447352,0.23460155571877,0.464767849005302,0.031132840126127,5.86506385813903,0.00335940585366447,3.03125564547969,3.83361686967622,0.728609559437825,2,3
0.0321194728401646,0.11214511113014,2.42254448045626,0.0218748677783579,0.292363177087492,0.13096657148726,0.487612682236629,0.0120214159251812,3.60385057068382,0.00682341646034678,6.72687807036811,4.22098293370635,0.976608425563362,2,4
0.0251242455896739,0.110809317466337,3.31407536235862,0.0212159542324841,0.307148192649467,0.254569957117665,0.456384513529303,0.0195873423256033,9.0484810208119,0.00479751990170629,4.70932389785418,2.47748070447618,0.937280328120321,2,5
0.0322089383001048,0.126966372475011,1.69031295133685,0.0205289996502489,0.324013039105635,0.240502383205439,0.491052147920816,0.0155523833178336,8.0641832127424,0.00418114591176471,6.12213464183237,3.34068665515434,0.975365738646298,2,6
