"country","param","mean","lb","ub","q5","q10","q90","q95"
"Bangladesh","a_p_m",1.60408595060204,1.02087253595405,2.95179404801843,1.04662781985559,1.07889669104579,2.36644114565863,2.70537371348228
"Philippines","a_p_m",1.65772229617594,1.02421970729297,3.13487226107863,1.04953763269525,1.09294615471325,2.44032380843689,2.77355069232825
"Bangladesh","a_p_s",1.9709753461611,1.06162623234692,3.17850508951324,1.16032786578425,1.29283486978881,2.73902302347291,3.03087003004247
"Philippines","a_p_s",1.72226815432103,1.01453182884462,3.55962459112671,1.02200706793472,1.06262218102285,2.80520835066733,3.1856699685839
"Bangladesh","a_r_m",0.410457474160961,0.0241907801680665,0.909069515167255,0.0412200243750956,0.0920472766444841,0.789091295992844,0.862443683079813
"Philippines","a_r_m",0.348348954718448,0.00974351656696057,0.887872738010298,0.0221574583668844,0.0557442895472386,0.740535574522583,0.80250053531439
"Bangladesh","a_r_s",0.713382668742028,0.338222319095504,0.983972887008557,0.378522979869591,0.452267352978425,0.940888990543366,0.968367375841585
"Philippines","a_r_s",0.268211803443848,0.00644787974278534,0.918945921252899,0.00717142751338942,0.0173278711679599,0.777437115279331,0.871434912460965
"Bangladesh","c_sp",0.418077464661534,0.29758288352876,0.495304940493665,0.319978971656588,0.341142896137688,0.483454884353856,0.491395508289376
"Philippines","c_sp",0.357548147209628,0.160322877735564,0.491784713201626,0.185077444641716,0.232689312403712,0.466180874920509,0.48600070207288
"Bangladesh","c_tx",0.012690003695835,0.00578352045728162,0.0229575907018553,0.00658850408641081,0.00742058579724291,0.0186050187536671,0.0208136033201202
"Philippines","c_tx",0.0663319135493695,0.0204114124471301,0.118800044167182,0.026017712296281,0.0345005650290888,0.0967570786192725,0.10658731694693
"Bangladesh","c_tx_m",0.09255729577668,0.0695314943183656,0.123576365710408,0.0704326714159398,0.074721147584578,0.112166758950644,0.118338087118351
"Philippines","c_tx_m",0.125221019728299,0.065977985076493,0.2009931289441,0.0731416240973677,0.0822977077703373,0.170089868160535,0.18372662908587
"Bangladesh","m_tb",0.00635727219597327,0.00174964856240284,0.0151951625560543,0.00204231627740755,0.00246297550389518,0.0111217791406262,0.0132299831819437
"Philippines","m_tb",0.00309925261705105,0.000878490473118145,0.0109194128154953,0.000949324788809349,0.00105713284768463,0.00648513736407496,0.00901871513610488
"Bangladesh","m_tb_m",0.0325711976174259,0.0220918928468152,0.0472067916546825,0.0230155386584691,0.0244416025953298,0.0409507639684862,0.0439265627615598
"Philippines","m_tb_m",0.0196678765343884,0.0121220670165793,0.0415073792865906,0.0127167524888303,0.0135150530471392,0.03206522831776,0.0375051248431407
"Bangladesh","p_m",0.0379719968800205,0.0248252340954786,0.0509784212151715,0.0270087388823093,0.0295498695436853,0.0462910663577694,0.0487544533408291
"Philippines","p_m",0.0324573014073668,0.019183383455868,0.0475014013000423,0.0205374530437038,0.0228107176410059,0.0436322099582816,0.0465311520945299
"Bangladesh","p_s",0.172686564718488,0.130978295651998,0.198994410961495,0.138617695672423,0.147916117480843,0.194108439404125,0.197208982378699
"Philippines","p_s",0.0860979493692158,0.0414663664769585,0.14414279744247,0.0477500832838977,0.0533085599058192,0.121381835219676,0.135569535751724
"Bangladesh","r_m",0.0124299582761004,0.00200275709752573,0.027546411411887,0.0035986563537094,0.00534082441765431,0.0208509091677279,0.0240209344147898
"Philippines","r_m",0.00851185665145693,0.000388342086084397,0.0247028893717875,0.000886405047145692,0.00147931898726415,0.0184276123911798,0.0210974420022704
"Bangladesh","r_m_ms",0.00453229290193261,0.000259190904753879,0.01167435623458,0.000425601421761588,0.00086327873426093,0.00849913070894187,0.0102309364204249
"Philippines","r_m_ms",0.00230740676945987,4.3763539901653e-05,0.00754429128708432,9.25517894618043e-05,0.000199749769919363,0.00503455562510909,0.00631304147264088
"Bangladesh","r_s",0.39742135331514,0.28601977282253,0.488817300163243,0.294535430428653,0.320160147534485,0.471382017121445,0.480820768560487
"Philippines","r_s",0.301676369060588,0.119668381552748,0.482103423360303,0.142221431963936,0.16226249129488,0.449598259948251,0.465611474565678
"Bangladesh","r_s_ms",0.163637750825797,0.00777416023659241,0.382107865506865,0.0156203804812414,0.0349133162014456,0.310381567593944,0.349724568873818
"Philippines","r_s_ms",0.110196611693542,0.00335557058947748,0.331032621902178,0.00519118300048975,0.012047609661851,0.238698918553868,0.297317959000839
