"country","param","mean","lb","ub","q5","q10","q90","q95"
"Vietnam","r_m_ms",0.00548608875699243,0.00096465017028365,0.0118245811529885,0.00166015518535271,0.00239546962070075,0.00915335554582114,0.010118446803224
"Prior","r_m_ms",0.0422802293392815,0.00054708075447219,0.144474719507657,0.00134965920592101,0.00314536049627345,0.102139168560501,0.126806088998338
"Bangladesh","r_s",0.386137039304723,0.267966606876413,0.487535265964935,0.284660575681957,0.30351834307096,0.4634630873327,0.476079634986724
"Cambodia","r_s",0.354242154778176,0.215086213631067,0.486298096737759,0.237923016337576,0.257250808673862,0.458936526231416,0.475591776805264
"Nepal","r_s",0.397981653662819,0.231795850061878,0.496755337296831,0.259891743157032,0.295571160816459,0.482446262819258,0.491848501839427
"Philippines","r_s",0.29181936630955,0.135875744243554,0.473606509414125,0.153365213858826,0.174774276130588,0.42159386874222,0.453572974068979
"Vietnam","r_s",0.274901604672472,0.132566830023298,0.439357778856483,0.152581872490594,0.172619801588085,0.385540244900047,0.418311744233082
"Prior","r_s",0.215803064639427,0.00886487484149461,0.478575807147329,0.0175612087263761,0.0353269768762809,0.420594366938616,0.458248000387858
"Bangladesh","r_s_ms",0.204427133076484,0.0763751047296329,0.379900717820058,0.0909886827796299,0.110052801081837,0.318736231110235,0.35020777775621
"Cambodia","r_s_ms",0.0944027585313408,0.011377914275804,0.275600806647737,0.0165303199915332,0.0238754276701498,0.195936779101423,0.234308595979737
"Nepal","r_s_ms",0.268124952948227,0.0816939414378085,0.448631972282585,0.105962986670999,0.132338505282119,0.397808704621603,0.427107297146569
"Philippines","r_s_ms",0.014080017268946,0.0014132789343694,0.0409011391433296,0.00222849637412792,0.00302028244163976,0.02945077616179,0.0391537858001061
"Vietnam","r_s_ms",0.137776207000847,0.0199075268723406,0.330397361188598,0.0264138327396336,0.0401938071810553,0.250664954220018,0.287830119138195
"Prior","r_s_ms",0.0945375535783537,0.00129841233989218,0.338861646268099,0.00295799384037001,0.00686063948057415,0.230077397404563,0.289027220939196
