"p_m","p_s","a_p_m","r_m","r_s","a_r_m","c_sp","c_tx","a_m","m_tb","a_tx","chain","round"
0.049174742645856,0.126152499580807,1.22630952427886,0.0870564868876124,0.479615373197867,0.449328258423167,0.31350850247044,0.0613385403425008,6.45101682616313,0.020263832908927,1.22217321474499,1,1
0.0426117151588953,0.115070100868496,1.44323711085103,0.0882716506845986,0.472931631852578,0.362113383457213,0.355062487768633,0.0452804852545566,12.6987145741584,0.00929654564017848,2.11142823740133,1,2
0.0298600424714316,0.172381252246157,1.0886423263103,0.0169653766396287,0.433608241550982,0.602040544941805,0.442656363252587,0.0303784414645771,2.79196480078256,0.0182937105996386,4.68846452099129,1,3
0.0258305146764694,0.12567115371709,1.58982320362686,0.00633220669416014,0.472307962915016,0.684669279425102,0.429605236263226,0.0238816961043089,1.51745699569432,0.0262146608961605,5.40527090760352,1,4
0.0218483251274112,0.181875160901969,1.83948482317734,0.00769407140319777,0.487010472706962,0.931107280809258,0.453369966003332,0.0546753541532006,1.33871759781345,0.0263098556034135,1.74024405658952,1,5
0.0210003287690477,0.151067663936553,1.21444661508463,0.0079019312533038,0.47492988583818,0.540122076496344,0.329437295467794,0.0364220338905467,2.15381666415129,0.0216898335096296,2.14481619391209,1,6
0.035450282971346,0.1894671854323,1.44960391687749,0.0208943458901526,0.494335660599381,0.900366743212867,0.408646108079761,0.0314836533072695,6.15565793029401,0.0127448078789044,3.34398613588188,1,7
0.0245699626355231,0.132901511165595,1.58104883031319,0.00946358332420263,0.352452963731261,0.74854347554271,0.488525267436583,0.015380347718698,1.7026925826492,0.0250222052703076,7.35801943033973,1,8
0.0261244918204498,0.153498738534232,2.2513764834429,0.00662514761605731,0.447443172840028,0.839983301351086,0.439412819857137,0.0168757350581797,3.02076462945599,0.0122066868430642,7.29588693317515,1,9
0.0342212926589769,0.145411400856553,1.23833775683643,0.0105081108401646,0.371473316210257,0.615951645033646,0.411888569761396,0.0153016868887317,1.55973446838441,0.026458450967085,10.1561196255637,1,10
0.0340754829558776,0.121209317826813,1.23034915836473,0.0200625557218377,0.384064473460989,0.554029737661995,0.278810047080186,0.018244992026603,4.85648491369206,0.0110477715082783,7.67859031389331,1,11
0.0268205326283538,0.141774088776079,2.17140013104207,0.00986397534172254,0.460066113506133,0.626641843470847,0.32048732918133,0.031585862699279,4.68660749792716,0.00741174169539116,2.73720164494074,1,12
0.0501730005164659,0.0926980479454882,1.44715297824852,0.110889880373523,0.36313639447953,0.153770501679629,0.285290750874913,0.0371374587183743,8.92263004143627,0.00541976366896811,4.14971853518666,2,1
0.0191787103678705,0.145121326797222,1.42073144710247,0.00444180435025878,0.476279652282613,0.68473900444357,0.371629074042003,0.0267995683734422,12.805238891984,0.00306703634964558,4.03036075012595,2,2
