"p_m","p_s","a_p_m","r_m","r_s","c_sp","c_tx","a_m","m_tb","a_tx","a_p_s","a_r_m_recip","a_r_s_recip","chain","round"
0.031499689248225,0.154111288321632,1.66149112666158,0.0492521675738823,0.412344730807422,0.174075918783832,0.0129013655203357,3.81494185772486,0.00543961433174997,9.93422498750463,1.31043717299911,9.10125525002907,12.6001441911965,1,1
0.031499689248225,0.154111288321632,1.66149112666158,0.0492521675738823,0.412344730807422,0.174075918783832,0.0129013655203357,3.81494185772486,0.00543961433174997,9.93422498750463,1.31043717299911,9.10125525002907,12.6001441911965,1,2
0.0207644616414916,0.165825070010864,1.55073276097062,0.0502841241937437,0.266215669227895,0.163280330644123,0.0218730000198767,6.64172081270726,0.00323676559621904,4.50200781221874,1.14526338000579,14.7603938444888,7.33014606544623,1,3
0.0167151834585278,0.156511311312174,2.53148871678862,0.0189426727053172,0.248053805397085,0.182887046435594,0.0183785659348935,4.23996390964222,0.00492983595762612,6.86766639675144,1.24484455782814,13.00602781028,2.82781246634647,1,4
0.0214191321044562,0.119097046207824,1.28205319460503,0.0207726789853568,0.245634071714959,0.238562945547756,0.0215798208909209,2.87958149966716,0.00866692680901432,7.53774217448024,1.08927921796958,10.6230646834193,4.32537334512414,1,5
0.0202358412108317,0.121657268857945,1.50895711777184,0.0144617807998892,0.310359234072128,0.224921082827584,0.027174594097761,1.52650906822954,0.00954526576354976,4.81663379288603,1.13931461188613,15.2090664259786,11.4166589695424,1,6
0.0246866633445183,0.138099593969271,1.87123245079571,0.0291479016104875,0.258600837454108,0.279101517529164,0.0215514972756126,5.44976887311644,0.00387760689978883,8.12515872066511,1.06309491104182,7.01565601695857,7.66191317996604,1,7
0.0219529083774701,0.0960234265603234,1.12029890778741,0.0299709051054802,0.19722267936443,0.227401853079015,0.0318316053834199,6.38771134892672,0.00308485289565712,3.76647387527568,1.71516385979462,13.4639725812951,9.01243592259434,1,8
0.0259631568004063,0.114645499502053,1.53774837302011,0.0180019112690932,0.274395294282795,0.413453198757012,0.0245299727876141,1.6597244078608,0.0106938428499056,8.57206926575672,1.47367806312731,13.5906825544411,8.13476751491632,1,9
0.0270225187743748,0.104357934488826,1.0893077426571,0.03064013021524,0.212544148128344,0.348947218332598,0.0312719939281012,4.90310609130264,0.00575875874991762,2.93232044326733,1.83246044848807,11.6589644095408,2.54182145267775,1,10
