"V1","V2","V3","V4","V5","V6","chain","round"
-55.5307767549554,3.28527342402045,0.995360461225194,1.00933416081297,0.00288611731490793,198150.422754643,1,1
-60.9970052607272,13.5810337938567,0.591718853437262,2.54086862738055,0.113880013381613,86583.9566649188,1,2
-61.9294645962653,15.8391509256892,0.477298838184425,3.58682476204373,0.136574033986475,66910.8275665276,1,3
-57.3706852710906,4.61108027672427,0.994357689799484,1.01137480995103,0.00366284250219361,257075.800254246,1,4
-59.9016023286352,15.3546443485553,0.904957674537459,1.219425157788,0.0431007248573431,229616.207920435,1,5
-61.4928212178462,46.5100133802571,0.304326875955936,6.69268680642454,0.194971189493637,44824.1963162302,1,6
-61.4342000129104,126.657462415736,0.159354753332543,16.830695668062,0.289100352549557,19011.9395873852,1,7
-60.4400387873662,101.755325796421,0.284515569940731,6.18988589828117,0.222539421185712,54927.476158042,1,8
-60.818942834019,211.994976005598,0.193205020923717,15.192922245326,0.328972006280385,23694.3098388512,1,9
-60.0995109166051,206.460240592795,0.122443148802841,23.2584071889741,0.340547349322295,16337.2211367237,1,10
-60.2213207816185,291.016356141892,0.0985454088478251,38.9168215674462,0.395390293046796,10277.3573733526,1,11
-59.9803626803773,336.694877836658,0.0603627550090659,66.3127163021768,0.429824107096833,6332.64192066291,1,12
-58.4428789398344,222.605190219845,0.137931672413768,18.9341178326754,0.336641134303911,23237.5265501999,1,13
-57.778514982197,278.885772701932,0.16479899467287,24.4349623436321,0.377387014411832,18824.5252240623,1,14
-54.8906679453069,130.932274477298,0.373695402174357,5.84375700585152,0.232206594997663,82138.1100809404,1,15
-54.5280064762432,210.932532659276,0.339628886146444,7.58606034432594,0.297448527421957,65909.49600084,1,16
-49.5731455429874,2.04481987638572,0.996591563081477,1.00684066774678,0.00190152744873407,198641.15501699,2,1
-55.2143257223494,4.29600107564079,0.937199058606967,1.1360646543528,0.0236636309510178,193650.830603526,2,2
-58.4284468396172,8.62272116201132,0.983754814005616,1.03326150124935,0.00975899929338989,232274.178848401,2,3
-61.9621278692326,26.5722652299261,0.438840405680055,4.26526756500007,0.161320033467127,60956.7232905521,2,4
-62.5192284327742,32.6512830019145,0.234874921245825,7.81785052636406,0.193358339875146,35814.5990615843,2,5
-62.02214229758,34.1806742832879,0.795704780173896,1.57031028337797,0.0884501979430582,191044.682610414,2,6
-61.6066251641427,103.177263993634,0.348653292788821,6.57265835111803,0.241830318481559,48685.693098562,2,7
-59.3474600590016,78.4046681649964,0.391055634641611,4.14332378544016,0.172581920112684,82058.9638352033,2,8
-60.1318803911447,156.022462012047,0.584369798114428,2.78626286281907,0.199700496283942,129204.684359155,2,9
-60.8865254380253,333.468003057183,0.271778597782723,11.8256983106619,0.37863863418492,32132.4935146203,2,10
-60.35089382773,386.793866426912,0.101483085298227,44.2215407389749,0.442336001030773,9044.38813455236,2,11
-59.7173908266949,378.423120945272,0.136496119750584,29.5903365454759,0.429184552233407,14192.8568115455,2,12
-59.6343046862695,458.736400295757,0.0657850080285624,71.6721964824711,0.483793726789962,6138.0751425763,2,13
-58.7278619838716,283.387251739658,0.527128983763806,3.57569401773295,0.296001173673832,128645.634111622,2,14
-59.4258465292977,504.625617799222,0.0476043774171016,109.016249210402,0.51126102007487,4402.02251500651,2,15
-59.3037588214345,494.055395597452,0.0762963398287443,70.4320142899057,0.498663389087683,7098.05864402907,2,16
-57.4453478416989,9.50951989234713,0.837018064324603,1.41219546506158,0.0571414425376651,141623.162480381,3,1
-59.7166811847511,10.7210676619296,0.628316002751158,2.32856587238198,0.10276813198018,94478.182488797,3,2
-61.0802467047626,19.9081506286724,0.783206495484761,1.61228814631015,0.0816955149580188,148856.386656789,3,3
-59.2808328596989,41.7971416172856,0.628081576948577,2.44635788266254,0.136928787149371,106279.851970629,3,4
-59.9142101211386,140.076969298135,0.158554302438395,12.7802741382653,0.281791446866887,21907.8414637038,3,5
-57.4787273494734,63.3214557256067,0.791891109768535,1.58402219817148,0.102078654920321,189390.916568063,3,6
-55.2249686291762,52.0627469816411,0.618082476858646,2.47162753766762,0.135965346028376,129468.75024294,3,7
-55.8868773860539,189.857620876357,0.15168023391319,12.8362723163324,0.305521075181177,26486.5184622396,3,8
-55.4916692067359,219.198001667157,0.243540318620789,12.6761104070655,0.3283573008598,28398.957747836,3,9
-54.3326357942762,272.232278261523,0.307338545578469,9.87494543143222,0.351890793401443,38480.3265668374,3,10
-54.2676882792627,374.52422634092,0.0788180688771052,56.9193188957704,0.445537845876644,7026.50854402663,3,11
-52.9648806718867,283.380222334151,0.372596261889403,6.84507647937778,0.33682964299537,61357.1164872918,3,12
-51.9353752299703,195.403433999765,0.665841208991248,2.24822652249646,0.211499486636077,195709.261218955,3,13
-53.0816472710547,543.383271901701,0.0423986857590709,154.942032301162,0.53479674985561,2967.85869401298,3,14
-52.4119024698421,426.502553833046,0.112474589573255,32.7077492292116,0.456102585458602,14674.4518805362,3,15
-52.5844289377416,524.417136290528,0.132243183330624,45.1583423314913,0.509941055335263,11071.1734699948,3,16
-62.880482773258,13.4567950739327,0.747943952444518,1.73739720774965,0.0810883631502788,115114.299543599,4,1
-60.9072594976924,10.1723553727297,0.907523938152803,1.21091951766859,0.0376875445403849,181679.943108932,4,2
-59.6715632607623,29.3004619358596,0.87249487698795,1.30712869163871,0.0565001579219638,183608.312177087,4,3
-56.8955639466685,25.1746623895849,0.422910733365568,2.77387935355887,0.110936122990208,93730.9064218127,4,4
-58.0923328301149,112.666808030952,0.116091865766789,21.2076565229803,0.297132083035708,13201.8260465471,4,5
