"p_m","p_s","a_p_m","r_m","r_s","a_r_m","c_sp","c_tx","a_m","m_tb","a_tx","a_p_s","a_r_s","chain","round"
0.0398674612425901,0.0779349452644349,1.36269081775734,0.0148710017068349,0.258437916915567,0.19962775863959,0.4605305796841,0.00355501178450999,3.26109557421547,0.00863072020435543,16.087589170111,4.33585456512697,0.88992728154171,1,1
0.0606237971295961,0.0643032064666511,1.0515022850207,0.0588965636437708,0.491211139780139,0.674961852648868,0.418794741885142,0.0115028452738217,19.1307709414105,0.00526223071178724,6.61343295942121,6.65314794742211,0.940624498655498,1,2
0.0417622008509317,0.116867303522794,2.50109183395244,0.0466016313593623,0.381971278078836,0.492536687169612,0.390874917476826,0.056980910030362,12.1556290575579,0.00456439548708651,1.25392170905661,2.17553347665204,0.55608675960904,1,3
0.0322887200170049,0.10788521864857,1.68347171586175,0.0256189300973787,0.370825659612659,0.377717009140391,0.27019972429102,0.049189312605741,12.1756439131413,0.00522110460166373,1.12365336640717,1.69146004673298,0.66339712211719,1,4
0.0263438001456838,0.0957587036470706,2.42874948650084,0.0132023063971854,0.321357751031718,0.248307097701941,0.344140802955698,0.0354110608267182,13.156505663529,0.00278811507309332,1.46114773350837,2.05480317608267,0.572353693715363,1,5
0.0293134833241698,0.115563205734392,1.76491423983451,0.00640479014630056,0.38097139679775,0.306841369951981,0.368187548898735,0.0491010385021673,7.45322774142409,0.00333794552308584,2.01004368812584,1.95365262816686,0.534737143527526,1,6
0.0247627216478577,0.114097446462741,2.35703216534192,8.91172975104023e-05,0.328469552779196,0.208047062277906,0.398875551069525,0.0685828526258287,3.1710954701575,0.00531508670789567,1.63012840536656,1.43906033835653,0.371776843188305,1,7
0.0238723393905715,0.0935067649249573,3.11628033687184,0.00403418912162825,0.304384504090526,0.0493292605700832,0.4207808456071,0.0605472984897599,4.3638901477772,0.00507230890531427,2.54489280230558,1.29470275103342,0.345060977558034,1,8
0.0327772419578252,0.0759985047408952,1.86829304949788,0.000338580786516344,0.350026734590116,0.115309955389055,0.378968144438608,0.032546538045372,10.8222069366999,0.00174997084710851,4.02503793676529,2.11401132081718,0.302884737378987,1,9
0.0323366362803742,0.114530512936351,1.04784600372352,0.00243928839555274,0.327129438944091,0.273690937553116,0.438515899229109,0.0524211994118357,10.6303005838665,0.00201472006556205,3.28259621812032,1.04411754796869,0.289773714379988,1,10
0.0392579109780227,0.0647808716081832,1.49090929867825,0.00865090941711537,0.273160460987045,0.0310526543211112,0.40590178882005,0.0548113583236102,8.23287533258897,0.00167954961731842,2.50693858017647,2.14931745716289,0.125497753256954,1,11
0.0295683814113404,0.062108447046156,2.1951588401184,0.00520470820309588,0.228223315234113,0.086054284389214,0.446218749046226,0.0806179939242268,12.0450501141735,0.00158987926138894,1.45133394029632,1.56434828319662,0.217570073122141,1,12
0.0190491827959437,0.172034978642698,3.18285474307812,0.00652316688934947,0.441129431105054,0.475303565122474,0.382647586732936,0.0158925195089635,6.92668690221576,0.00429346850708965,2.91389580186774,2.39743839707584,0.690911929358153,2,1
0.0369099435502975,0.0491171714466382,1.45291840720166,0.0852893322554226,0.264560830641811,0.0419437156369304,0.272504858873212,0.0322608087429474,18.1829851668283,0.00252125041390606,1.25947347643684,2.47529762855135,0.266510869689076,2,2
0.0835016143221445,0.091631550131326,1.06040217483597,0.0475366277838897,0.359432908066776,0.194501909752806,0.264388099148309,0.0626245812920242,18.0188036734021,0.00106088331650592,5.08918367664485,2.06657869754985,0.104207020608226,2,3
0.0190491827959437,0.172034978642698,3.18285474307812,0.00652316688934947,0.441129431105054,0.475303565122474,0.382647586732936,0.0158925195089635,6.92668690221576,0.00429346850708965,2.91389580186774,2.39743839707584,0.690911929358153,2,4
0.0307044325399022,0.162054880689173,2.10846978167794,0.00936479872625253,0.444370801820689,0.556637485156018,0.333495838448509,0.0458673434123348,2.73218477309749,0.0120247547078566,2.40420829236214,1.90902937951679,0.625455523734522,2,5
0.0300114625895701,0.158377685968103,2.50527874532106,0.00337425092065722,0.489264334569535,0.307834273129022,0.392855068124509,0.0276760441383625,6.55696457738201,0.00423343151116001,4.3841000114779,1.75385065170162,0.722305963365222,2,6
0.0367397693109358,0.138462780812978,1.25725434150693,0.0110447419279011,0.397585865150452,0.782661460708268,0.359939927799094,0.0617018036395423,3.52366151226987,0.0105349522662991,1.51075721855777,1.95306639889162,0.714201892270627,2,7
0.0352946710911235,0.118802072889557,1.44939397423649,0.00375292114658557,0.379241597548721,0.984413925597884,0.458527208117794,0.0645040706714796,3.78519959120375,0.00868092955112395,1.82575459974679,2.39274432739596,0.795800574885524,2,8
0.0297094642118769,0.192689229823071,1.05678247076685,0.0134740622258365,0.451627851156885,0.25426992035953,0.258911099510539,0.0359987344524357,3.93172127644495,0.00959702104260544,2.07697969432932,1.59526447278889,0.676475963491383,2,9
0.026659285583535,0.153204233845869,2.15207353152605,0.00593920376978161,0.479899288836095,0.910852349302866,0.392968136765575,0.0550150367072169,3.42608807982874,0.009114978765428,1.54761864161739,2.38433621641472,0.664084647252683,2,10
0.0301093227345544,0.153737340279122,2.14560684268023,0.0146012163643621,0.45741548863062,0.105847658492435,0.337569877027876,0.0594488122017347,4.55852517819319,0.00715406547027682,1.59585882886479,2.2977587024241,0.790244734933634,2,11
0.0291225735615444,0.129241929052545,1.77823495921448,0.00670560876989028,0.417984364879595,0.413342809405032,0.378894033325005,0.0515591724450652,6.00239841357803,0.00592644639016866,1.5007971449574,2.67762949592482,0.884480558972974,2,12
0.0332066591708786,0.0506506952881659,1.35114061435775,0.00554526199118141,0.362612408652171,0.588536321507543,0.339017558865153,0.0175335536160052,9.90805635792583,0.00195553115756321,4.77260552589875,4.28402104356515,0.258694885265403,3,1
0.0320742391627766,0.106475632991538,2.43537831348441,0.00392779691256,0.396483101292836,0.629509347161277,0.274498546682224,0.0543714994915564,11.2659739095335,0.00143779158859566,2.13000152132112,3.93168188005366,0.623682230127558,3,2
0.0431635326567678,0.114782584891331,1.78370156591937,0.00307779843192642,0.409885276857064,0.688542602546988,0.318909547756045,0.0743527215410895,13.5738314574995,0.0013033666201852,1.79663662801856,1.9430985124291,0.276205626367592,3,3
0.0491653869126708,0.109363132725096,1.08007689503993,0.00346813762857512,0.409954537387612,0.725994464190425,0.276964131185507,0.0958000091199685,16.3989937630041,0.00092721429523958,1.76306479670173,2.19691779061668,0.142991557448496,3,4
0.0405944343546577,0.10972177358381,1.1270312063535,0.00379575667493213,0.431897129707632,0.704485713998242,0.374881767073154,0.0585610785236101,12.9293397253228,0.00160438993424184,3.59915381127095,1.5276441076992,0.220470470248567,3,5
0.0330476477806136,0.0848180695877315,2.70656966853237,0.00905349795140769,0.379975768650473,0.679762488920128,0.366819159706535,0.0594457096249256,12.6264965884678,0.00139493636749093,2.76703351702468,1.00930727132657,0.00804602994545972,3,6
0.0432284496691061,0.0959550767363374,1.71856217806125,0.010164973348977,0.386531901856521,0.557737836976049,0.390873145351659,0.0392597026052969,10.6774805499367,0.00156992209110221,4.39247034835621,1.04834039426023,0.0204147907537529,3,7
