"country","param","mean","lb","ub","q5","q10","q90","q95"
"Bangladesh","a_p_m",1.49402516188296,1.02601838309191,2.35724554499043,1.04163681452372,1.08846304066637,2.01419834452608,2.20924839362111
"Cambodia","a_p_m",1.39096760780367,1.01910459752469,2.31273567720473,1.02662692936923,1.05517820996714,1.86879782361605,2.08771058233477
"Nepal","a_p_m",1.63968451802398,1.04345059795452,2.58618428121926,1.0785281618478,1.12597457084655,2.2034936198892,2.40871962868425
"Philippines","a_p_m",1.21459253740928,1.00505659105319,1.62667761921589,1.01474865085505,1.02894565741434,1.47029568304835,1.57766334365577
"Vietnam","a_p_m",1.60633262435573,1.03273752114539,2.62279271564748,1.05633902592098,1.11218837493809,2.21731323284915,2.43082461908942
"Prior","a_p_m",4.06451850279433,1.12993611419337,9.21940427896282,1.25417567445039,1.50506578560606,7.52116171309268,8.5669870175424
"Bangladesh","a_r_m",0.518212278950928,0.195967151968023,0.92819854812919,0.228855580743306,0.279843168694655,0.799138270468586,0.877349213818904
"Cambodia","a_r_m",0.261016501321294,0.0399657153801272,0.781471359387214,0.0532046631945841,0.0738541399134244,0.514230032744505,0.638642492867581
"Nepal","a_r_m",0.666167975942319,0.264278230255659,0.979406428849336,0.320518922576439,0.371209339394377,0.926851069639968,0.961670569680531
"Philippines","a_r_m",0.0463020786862178,0.00444748818890467,0.128573033532968,0.00696905590607839,0.0111570784222623,0.0964314470376112,0.12090012927462
"Vietnam","a_r_m",0.509491025067073,0.102539985187933,0.958046856149869,0.135466172175335,0.186909330519607,0.851762738350586,0.912188922543879
"Prior","a_r_m",0.453816017153347,0.0202705872653629,0.966102347356504,0.0398924792760377,0.0791648039761256,0.86647912049908,0.933529744669678
"Bangladesh","c_sp",0.409818696302307,0.273533597232435,0.495363179462573,0.29429443275955,0.320792282342905,0.484220494908802,0.491857325003049
"Cambodia","c_sp",0.352727050021279,0.191579889053127,0.488442343699359,0.205233962529494,0.237610074377937,0.463628672578128,0.481280334690742
"Nepal","c_sp",0.348298399247958,0.167028531575338,0.491448881210649,0.191924550904455,0.225693874468923,0.466906014665417,0.483902930973769
"Philippines","c_sp",0.313663322149094,0.12514604018336,0.478328007363639,0.147441474778306,0.181147331568327,0.442661869331307,0.463004671801189
"Vietnam","c_sp",0.288968668178951,0.126285190179268,0.48175823248939,0.143175237178692,0.163079820537719,0.429878450831932,0.462729401406474
"Prior","c_sp",0.250030275734821,0.0128301975204313,0.488643463455371,0.0255101673274284,0.051343858911912,0.450748172787623,0.47610080813174
"Bangladesh","c_tx",0.0123246160965627,0.0057808894159295,0.0231396980742098,0.00623766194223838,0.00692359021448736,0.0187120361845913,0.0208545353074473
"Cambodia","c_tx",0.019412843328148,0.0083479219264444,0.0376098257405763,0.00917139180801961,0.0108386518973182,0.0296058232550049,0.0339253873326734
"Nepal","c_tx",0.0285265838268855,0.0126326186553483,0.0514135462934975,0.0143512357795726,0.0158262640857797,0.0427265961055407,0.0470803563948418
"Philippines","c_tx",0.0710623185618752,0.0171262870634774,0.135044874073779,0.0238410758085444,0.0331452684438387,0.111426124265497,0.126734198233042
"Vietnam","c_tx",0.0275292645651844,0.0153422645297756,0.0430779786087043,0.0168142410462375,0.0185805352384439,0.0373275073397305,0.0402630161730548
"Prior","c_tx",0.0640226425525021,0.00172089539341527,0.221052455144966,0.00352766800929035,0.00717619963083766,0.155803372212694,0.193709151238183
"Bangladesh","c_tx_m",0.0965619480470781,0.0712637750794234,0.128721333331484,0.0751017197207027,0.0791390913926506,0.115511824974934,0.122428731553584
"Cambodia","c_tx_m",0.15656224344673,0.107509411374959,0.220643343168037,0.11336402205993,0.12153294887873,0.19730677257683,0.208728799989273
"Nepal","c_tx_m",0.113053457430731,0.0672082017261946,0.179845295953919,0.0728175102409494,0.0806051233470312,0.150336821535825,0.165357770054851
"Philippines","c_tx_m",0.121833879993421,0.0703475407386308,0.195891507091716,0.0777989951207364,0.0855176498844154,0.164848961470897,0.183540609119047
"Vietnam","c_tx_m",0.137970145810539,0.0850158321770693,0.211210449070319,0.0915489633989148,0.0995999738425235,0.179391943410132,0.195392811846966
"Prior","c_tx_m",0.287076377105007,0.0107286034940334,0.744146971757299,0.0234293790780425,0.045323178452908,0.584770395892288,0.669552215138833
"Bangladesh","m_tb",0.00624281282361381,0.00184773486039794,0.014681564280487,0.00212218821440612,0.00251150677967939,0.0115881487248049,0.012961676343511
"Cambodia","m_tb",0.00353793359535554,0.00124195009557409,0.00874407564761141,0.00138100863317321,0.00160407724293726,0.00616805946149309,0.00751859649685491
"Nepal","m_tb",0.0112935922613793,0.00287963906719621,0.025148839948763,0.00350144278615605,0.00437599548912644,0.0200360904895713,0.0224204890879328
"Philippines","m_tb",0.00205060560992061,0.000772494213962424,0.00478089834247621,0.000841672500639618,0.000976861517074256,0.00351198496877904,0.00423614996359044
"Vietnam","m_tb",0.00429176486613302,0.00147278055065543,0.00957322692785298,0.00169039288451358,0.0019559022898136,0.00744971616701136,0.00879135760438769
"Prior","m_tb",0.0353289366517035,0.00135028872947412,0.0932638821274029,0.00273599238824017,0.00545353950079251,0.0766018359016734,0.0870497985078002
"Bangladesh","m_tb_m",0.0325115886672044,0.0216124117556742,0.0480221020994057,0.0230742623618944,0.0247465333326977,0.0416127679204028,0.0453337831892726
"Cambodia","m_tb_m",0.023903505619403,0.0152409266068308,0.0352785031425353,0.0164720657969196,0.0176500831667858,0.0305406243061609,0.0331274334048712
"Nepal","m_tb_m",0.0497089558979149,0.0275998855033759,0.0944865076946907,0.0281835810397635,0.0324090486512642,0.0702344050122706,0.0819747923193622
"Philippines","m_tb_m",0.0147085304679429,0.0113758935826049,0.019016623096382,0.011778657524434,0.0123996658820203,0.0171929675661546,0.0181395778730775
"Vietnam","m_tb_m",0.0280765048511508,0.0175514833050186,0.0414310278204912,0.018939650028454,0.0206832043047456,0.0361082340487827,0.0389447761062828
"Prior","m_tb_m",0.23584892865992,0.00896917234297227,0.689688192351128,0.0173958385103464,0.0343636111339056,0.512212378915374,0.611211907973002
"Bangladesh","p_m",0.0387092372102029,0.0279253906634306,0.0518359788482863,0.0293156984264836,0.0311727525286621,0.046497748542768,0.0493958501202508
"Cambodia","p_m",0.0376790577683394,0.0254150476439193,0.0535117288706304,0.0271283778932049,0.0290245229160351,0.0467493698872042,0.0500897345793144
"Nepal","p_m",0.0285481421814892,0.0184438783411221,0.0430029835503361,0.0199706033725084,0.0214955224672268,0.0366853225952667,0.039480980906412
"Philippines","p_m",0.0391483429597271,0.0230228631049794,0.0657243778674736,0.0251721070441917,0.0271705030615229,0.0530815044456392,0.0590872666333285
"Vietnam","p_m",0.021659728049962,0.0149532782313556,0.0303161377951302,0.0157470052684725,0.0168336230400969,0.0268949616893929,0.0286469841865391
"Prior","p_m",0.0799636308401317,0.00375421064286563,0.189148740904261,0.00731841274757521,0.0140657070968063,0.160422444057755,0.178579897636161
"Bangladesh","p_s",0.171825626345466,0.125995685234175,0.198708776936945,0.134581742471282,0.143969193705759,0.195186442850546,0.197739863411337
"Cambodia","p_s",0.112255491434559,0.0719509426207171,0.160554456909788,0.0767232841664634,0.0829501294158493,0.144112168101654,0.15161678568647
"Nepal","p_s",0.129902863675063,0.0778224048209153,0.185198465130645,0.0851424040544374,0.0942626535619316,0.165776595202117,0.176580841702704
"Philippines","p_s",0.0755271117998795,0.0458180937412438,0.115807287715745,0.0484908020407182,0.0518684187139284,0.100377805954867,0.108356129641108
"Vietnam","p_s",0.139503629721217,0.0841171301705694,0.194052278616652,0.0918633562863996,0.0998105988683141,0.182016788481024,0.189429764377586
"Prior","p_s",0.0904887191950471,0.00469988889988361,0.192242603449643,0.00922392854279233,0.0177320698127174,0.170426506332617,0.184391857426999
"Bangladesh","r_m",0.0133081505833798,0.00295188631546053,0.0315791295261524,0.00418855693487661,0.00550214278927997,0.0228168571124257,0.0271164197092345
"Cambodia","r_m",0.0163711280853675,0.00178417749113794,0.0496588192735877,0.00283801046812868,0.00424684117556715,0.0320707215745375,0.0402431863430427
"Nepal","r_m",0.0158006308781281,0.00385251563159823,0.0456663826865671,0.00504786066205032,0.00636974954908776,0.0278219550495176,0.0357380112262329
"Philippines","r_m",0.0335379911955714,0.00177401010279405,0.114779292736215,0.0027660246678045,0.00574354365755048,0.0662003882905107,0.0864152110653073
"Vietnam","r_m",0.0136794988802799,0.00263836843654373,0.0405418145564175,0.00353737976233037,0.00495584275895162,0.0252965043218207,0.032402466641036
"Prior","r_m",0.095321818373885,0.00417961494805722,0.194621398009943,0.00831907958968147,0.0168551495733262,0.177405419209056,0.188465855095159
"Bangladesh","r_m_ms",0.0061900472887382,0.00161668448694992,0.0134820519771761,0.00220235951176034,0.0028579442338419,0.0102361170569352,0.0115912240792366
"Cambodia","r_m_ms",0.00288242708143889,0.000472691805710274,0.00642356010376457,0.0007359563988176,0.00110607441550708,0.00496308597281319,0.00585559159279953
"Nepal","r_m_ms",0.00976516913867412,0.0021378454564483,0.0251896270503867,0.00259361795759588,0.00376560042879897,0.0170708308289885,0.0212573173559201
"Philippines","r_m_ms",0.00104008338551137,5.17914061747418e-05,0.00278738091793149,9.23666164714168e-05,0.00022808945133253,0.0020390682408888,0.0023708589713305
"Vietnam","r_m_ms",0.00551279230463825,0.00129782233065796,0.0117879766306077,0.00181590403721667,0.00237098690239664,0.00904676747257928,0.0103098149191509
"Prior","r_m_ms",0.0422802293392815,0.00054708075447219,0.144474719507657,0.00134965920592101,0.00314536049627345,0.102139168560501,0.126806088998338
"Bangladesh","r_s",0.394936491734819,0.272430846250766,0.491429745755154,0.290959404169533,0.313366587048036,0.470296121210485,0.484222092349988
"Cambodia","r_s",0.350087951567352,0.212487565986758,0.487324006585025,0.229562065858306,0.249558858074367,0.452754483579792,0.477033135508026
"Nepal","r_s",0.403781809365015,0.245557461558244,0.496475137843324,0.271791057001433,0.302144842685333,0.483030587472779,0.491728886506741
"Philippines","r_s",0.26874054690155,0.143348307653616,0.438682242521039,0.154670386313023,0.172006722996925,0.378294504388743,0.417345896813422
"Vietnam","r_s",0.280455175881563,0.144983161100609,0.447296008623617,0.161543376364532,0.182530683900688,0.391454007912959,0.420383509748612
"Prior","r_s",0.215803064639427,0.00886487484149461,0.478575807147329,0.0175612087263761,0.0353269768762809,0.420594366938616,0.458248000387858
"Bangladesh","r_s_ms",0.204850343436835,0.0719053497890039,0.393064691721589,0.0851499159260428,0.105103867210098,0.322639394986668,0.363563375952686
"Cambodia","r_s_ms",0.0933079113223962,0.0119873761619595,0.309046219314697,0.0163724355881227,0.02321569313175,0.188135858624124,0.241003594179643
"Nepal","r_s_ms",0.269960853529172,0.0898450801808118,0.454285183786761,0.112395233800411,0.145090133489732,0.398680712042302,0.431979929119921
"Philippines","r_s_ms",0.012210778627457,0.00111431231459401,0.0382441323950407,0.00166005832310777,0.00298604547257711,0.0244654185834634,0.0341359837885065
"Vietnam","r_s_ms",0.146139660111654,0.0211540472830663,0.344643671429974,0.0299677367093277,0.0434606392020658,0.266153889108916,0.312306216090998
"Prior","r_s_ms",0.0945375535783537,0.00129841233989218,0.338861646268099,0.00295799384037001,0.00686063948057415,0.230077397404563,0.289027220939196
