"V1","V2","V3","V4","V5","V6","chain","round"
-67.7825936111096,6.79221110375906,0.762691859216311,1.61228645806242,0.0620728794062111,62023.3378549826,1,1
-69.3506764469743,7.56906312682325,0.934602458158689,1.14140083748659,0.0260965855599883,96372.6808192123,1,2
-69.4365826748132,7.47851318312075,0.930141602352173,1.15169544308404,0.0269608396601779,104194.081016726,1,3
-52.5590791293684,2.21276106575362,0.994767325095753,1.01052260098449,0.00286678709480278,128646.29583808,1,4
-56.208370179217,11.4504083894399,0.844247078981555,1.39205930838175,0.0606427033437053,100570.146038274,1,5
-55.7057295428406,61.5696028542506,0.228059240578856,7.81516638214873,0.221020300579421,19192.5772854683,1,6
-54.3060607607005,119.441700307899,0.498207774783918,3.50547809287585,0.211939926008408,45642.1321905875,1,7
-53.7017273607273,196.394852634031,0.432576276727342,5.04673544603763,0.287692838957087,33684.3401161872,1,8
-54.0254249878442,380.763385199933,0.0870984907721118,62.1377476788782,0.475019124401522,2895.80598966303,1,9
-52.8148297544797,290.869472052135,0.114624917728422,27.8951512894637,0.407282942358015,6810.25540015301,1,10
-52.6318471568915,407.485594228882,0.073642255636107,60.0023541103156,0.485977557763641,3332.21921565413,1,11
-52.3438838429103,431.221597828864,0.0805858765524871,69.9124959681552,0.50145306684413,3002.76916549365,1,12
-50.6558713041379,1.10465767414843,0.999889523468133,1.00022097759983,9.73714148359975e-05,99977.9069011168,2,1
-59.0228662428042,3.17732207310838,0.524904218457468,2.00348863754301,0.0609568050548059,54903.728646616,2,2
-55.3336069991399,3.71154637741799,0.968216802371266,1.06615298657444,0.0142354433806052,112554.141251363,2,3
-55.045071010814,16.3324845345472,0.586832985016824,2.47058254013171,0.106537547575896,52618.573674214,2,4
-56.1285255616242,57.1629807454386,0.217532120832347,6.65495256370034,0.203676410705769,21036.1146329799,2,5
-55.254252176289,112.736184050921,0.443157637398725,4.69535589373015,0.243546496378889,31945.6731319909,2,6
-52.5729865237734,43.4588016174588,0.726375918152914,1.82950089001976,0.103711677789539,87455.0930074693,2,7
-54.6652492754386,222.397482671217,0.17014694822217,15.6498850820034,0.355007636954287,10861.7634658683,2,8
-53.7982894190717,254.029523306599,0.193982838097604,17.3456943500138,0.375423688241983,10376.2726693439,2,9
-53.3705852051521,303.957638582411,0.201131539937064,18.3978278875916,0.404848399783873,10326.3604400103,2,10
-52.9967800266487,294.174074685415,0.15034134427556,20.3232706775663,0.398846826322648,9839.98490230479,2,11
-53.1913107063307,406.567268843388,0.0729778788420202,66.2470953793103,0.486640748068127,3168.96539224698,2,12
-56.2591080966546,2.05788645310606,0.994009845635891,1.01205281444848,0.00321604595511112,98809.0606729455,3,1
-60.8943169016046,4.74324749702828,0.936784639837828,1.13600103607925,0.0238358467633485,96830.7778814858,3,2
-56.4689209700065,6.10105761608296,0.616043596692574,2.20873718391076,0.0848376736559563,54329.1398029869,3,3
-57.183724925513,35.4718752747326,0.488439201721763,3.28613663566456,0.154691120063276,39559.4365842578,3,4
-55.5716413243678,71.3304171135833,0.705296656515405,1.98287016251881,0.142126919587299,70604.2280372904,3,5
-55.1717784799017,154.904553538969,0.253912860025362,11.1958477291758,0.310083695094773,13396.9135444234,3,6
-54.4113346457246,260.253838438083,0.0904430618686035,41.0684603738757,0.412770669783886,3894.95807325053,3,7
-52.6173969155465,202.761608290479,0.277957815077597,8.41365838537434,0.313278894531795,20204.3603996933,3,8
-52.668238122632,281.845258980525,0.192030136896213,18.3446707258842,0.395440134673018,9811.16848169756,3,9
-52.8778521628544,426.55557378915,0.0637394957613192,99.2962823417483,0.509734581493437,1912.47545952144,3,10
-52.4989948241889,388.185985814534,0.177750711254346,25.0686479635347,0.460492683632193,7977.13269269974,3,11
-52.4701578852371,454.753578884873,0.0692663176250861,94.2166126316529,0.517922432114598,2227.91689363875,3,12
-55.8176708044998,2.121874025251,0.902786534814874,1.21293043691399,0.0277941311166571,82444.7833313994,4,1
-62.4658167838043,10.6121644152047,0.711115974924824,1.89171549507907,0.0929312368179556,58147.807406843,4,2
-54.502153827899,12.6122970390868,0.367205060114978,3.72295745676222,0.136105863490962,32231.7078326786,4,3
-55.1347639939817,55.0382102824669,0.555028938590384,3.05415749574138,0.174108632480853,42564.2574123854,4,4
-54.2906906307291,151.19564312462,0.308595829490437,8.7533681028512,0.300727608768807,15992.9577885473,4,5
-54.1970694166232,236.376484969155,0.0653684206597096,44.9796400172663,0.406298879188288,3333.86438862604,4,6
-51.0812491508962,50.99762131443,0.931123782263942,1.15332458742921,0.0523283515248045,138729.24276339,4,7
-52.970181141077,254.730908377405,0.491058286148276,4.10542962578037,0.308940099629214,41407.8208732645,4,8
-53.5280706589804,427.719809877649,0.0716770244609565,84.04673446374,0.50155510159188,2140.67749273214,4,9
-52.7607613718444,322.845031985191,0.186258821038531,16.2047037511425,0.401539423316353,11724.0523575032,4,10
-52.3384975686635,314.489859579279,0.282417245770995,10.7325720507392,0.386679648116344,18633.9552563743,4,11
-52.5719705012082,440.437181057502,0.0955931134093051,45.6081285425918,0.491659809512762,4603.46430270576,4,12
-43.1893456316815,1.00005080457521,0.999999949194738,1.00000010161053,8.22803360113053e-08,99999.9898388464,5,1
-52.0025558715025,1.96853317000272,0.998533161844251,1.00293872681997,0.00104418734910995,109677.684308816,5,2
-53.8231816545411,6.68486083473042,0.909031343344029,1.20085682885739,0.0306001269023978,99928.4812792183,5,3
-55.3759778948007,28.0003981143251,0.410348877137284,4.54453352357658,0.170051191456139,28605.0162827058,5,4
-55.4589694788124,129.618416559389,0.188778290843472,13.8249488169123,0.304463965536637,10125.6920957514,5,5
-54.4154233309036,199.478441008209,0.184945595602388,17.6015410644438,0.354191376517626,8521.0378908943,5,6
-53.3954972231042,272.897130118931,0.137153905325979,24.2264425740581,0.405197932100568,6603.39515070053,5,7
-52.0205730430318,206.424531971065,0.461624243242373,4.48994347907834,0.287472345003431,37861.6147014143,5,8
-51.2110905221271,142.115644728081,0.624972272456343,2.52522346980793,0.205826739186421,71280.2161551856,5,9
-52.2928734287622,368.831920954681,0.123892782443158,29.0584522672215,0.450545375772216,6537.57948472526,5,10
-52.502931968534,461.37572033351,0.140335771999643,43.6493928234135,0.508224988572855,4580.98812972886,5,11
-51.6802372396349,289.279479796358,0.412728295941543,5.63813661682327,0.342916177924703,37245.5256253822,5,12
-56.336318975143,3.80226086978395,0.969862454563801,1.06254400988781,0.0137153958199849,94113.6899034645,6,1
-58.1013084792371,6.74155889242743,0.690210951245097,1.92433576631312,0.0783255062381376,57162.1011163661,6,2
-53.8725861421573,18.918483973692,0.736515544334462,1.81434354394456,0.101681765773815,66139.1752681964,6,3
-55.1604546278727,114.857031963417,0.183634062381823,14.9026105931811,0.311033966108035,8722.37092083312,6,4
-53.1971752364299,114.410552902338,0.550946606023035,3.04535549223913,0.200688545973676,45970.9728426362,6,5
-53.4764185324448,221.071441920459,0.193097597167292,14.0501897232659,0.352155474122148,10675.0835880109,6,6
-53.2375179110029,254.870914049381,0.169320327008762,18.1962257987831,0.380309891908926,8792.08718532296,6,7
-52.88155035196,308.265385163024,0.0903275440008759,42.0286677334685,0.438970169692156,4043.88195621003,6,8
-52.9166718723877,383.698646102168,0.0863511092378241,59.7706336515265,0.480230133840353,3010.52905158966,6,9
-52.4004639620071,354.335526469434,0.0893411851336272,55.2489723448631,0.464458051494742,3437.99608717596,6,10
-52.4637952535844,439.715436901558,0.0303778802582747,131.038723902089,0.518013694780319,1525.27401575768,6,11
-52.1719059782543,478.865423302299,0.0310699411954291,177.457871929322,0.537896262839378,1182.38508670587,6,12
-61.7277343000699,3.37763774667865,0.498327048220798,2.64229621311716,0.0899259219482905,37845.2488373338,7,1
-62.4178879623496,2.58425609717285,0.594368430906658,1.93314215857042,0.0586604262779572,56901.695698729,7,2
-67.5890003672257,13.6572363313781,0.825507019407305,1.45492288503938,0.0678877886845024,82478.2854866403,7,3
-62.815107929433,15.2737803084149,0.448900434054823,3.16346532918978,0.129159907083785,41093.4917852643,7,4
-56.600444246518,16.79517554005,0.916400182160903,1.18771315474379,0.0381732612800464,117873.420637246,7,5
-56.3750838006956,56.6981557693798,0.521612987453122,3.42455015117959,0.182107198196244,43800.6654339747,7,6
-54.6854290751613,109.348564153561,0.37818597054021,4.13174439930728,0.205527329304621,38723.8059215019,7,7
-55.0499951523159,175.875776358486,0.440834179652833,4.75370927656696,0.270277182430811,35760.7578373852,7,8
-54.4545103649969,211.657598761623,0.259409871601709,10.2122117120732,0.324908680431739,17625.0544751552,7,9
-54.5297811134809,343.619458217897,0.102048153055555,38.4474605654053,0.444679623832222,4940.83483144965,7,10
-53.7636627981795,361.449037610945,0.113862201615857,40.0451312214621,0.459245836270119,4993.3899221782,7,11
-52.9288495806718,282.050021202212,0.313090704333086,9.11292626755476,0.368710172477195,23043.2992509492,7,12
-60.4187476987123,6.23614267415107,0.892849846951671,1.24491213926503,0.0385915733832197,80326.7571512709,8,1
-62.9321798707019,7.70644916602181,0.927682301255702,1.15969576524777,0.0310054553304195,94852.3255832376,8,2
-58.1630271827493,4.48626694506724,0.729683630441288,1.69286016408161,0.059865093073979,70885.5401527877,8,3
-57.5324951001738,13.9927651510072,0.773255682402125,1.62170122377396,0.0741479280095754,80162.3482724296,8,4
-56.7830920248131,32.7721955522168,0.241343266707086,8.04824579240763,0.205416875520408,17394.2192267446,8,5
-55.8890965634125,111.16658490443,0.404305095857893,5.56318908107299,0.255372977139658,26962.1317188031,8,6
