"country","param","mean","lb","ub","q5","q10","q90","q95"
"Vietnam","p_s",0.148187207863859,0.091040572702545,0.19659700453119,0.0976117108398963,0.107608365920106,0.188132172359638,0.195142758050075
"Prior","p_s",0.0904887191950471,0.00469988889988361,0.192242603449643,0.00922392854279233,0.0177320698127174,0.170426506332617,0.184391857426999
"Bangladesh","r_m",0.0132574153876703,0.00248567477459203,0.0310119857558251,0.00384170735087275,0.00529599683460802,0.0223964699175816,0.0265327568451101
"Cambodia","r_m",0.0150809934122603,0.0017626606764662,0.0448555630509061,0.00250498368975256,0.00344156288598357,0.030702958241473,0.0358615544073368
"Nepal","r_m",0.0156845570522798,0.00366187477068658,0.0410066961437742,0.00481004785974285,0.00601733152624245,0.0285419439981799,0.034441096971986
"Philippines","r_m",0.0255873175384429,0.00168995023455632,0.0798386828847507,0.00278438620689604,0.00505135003757993,0.0530856462218933,0.0710662705891193
"Vietnam","r_m",0.0139417859822483,0.00250805250725426,0.0402176297229484,0.00379378936735225,0.00501737789972138,0.0253659427786612,0.0329453742571797
"Prior","r_m",0.095321818373885,0.00417961494805722,0.194621398009943,0.00831907958968147,0.0168551495733262,0.177405419209056,0.188465855095159
"Bangladesh","r_m_ms",0.00552787794726311,0.00140945614899347,0.0115483759654711,0.00178506283430211,0.00242478159779011,0.00907322018320356,0.0103241876042906
"Cambodia","r_m_ms",0.00293634543663546,0.000532423286227511,0.00669103885218752,0.000875602176889501,0.00117219336653847,0.0050367469136627,0.00589994830512941
"Nepal","r_m_ms",0.00936754276282209,0.00217083956997207,0.022678097885495,0.0029112685658066,0.00388064829921489,0.0164228385585091,0.0208866479594577
"Philippines","r_m_ms",0.00105303500513956,5.47412069698303e-05,0.00269434969287745,0.000113650415283664,0.000243052964141888,0.00199742549476268,0.00237806604856776
"Vietnam","r_m_ms",0.00556072091778244,0.0013498317511736,0.0118287845692234,0.00169270286124408,0.00233994738538966,0.00912803716205506,0.0107929922796942
"Prior","r_m_ms",0.0422802293392815,0.00054708075447219,0.144474719507657,0.00134965920592101,0.00314536049627345,0.102139168560501,0.126806088998338
"Bangladesh","r_s",0.392155712855949,0.268909138002945,0.490284349319033,0.289060559793164,0.313850558228134,0.468591114768389,0.48241557911544
"Cambodia","r_s",0.367108165131016,0.228982420793323,0.490000468055676,0.237838279157904,0.263460033920567,0.464264573502453,0.481891874584985
"Nepal","r_s",0.407484880719728,0.249755568161113,0.498174194020988,0.27712269946643,0.311062808459167,0.486105301003968,0.493678064178057
"Philippines","r_s",0.275376019046657,0.133434886736047,0.437183558752004,0.148736712885278,0.170099704851953,0.389967598212631,0.412226870971049
"Vietnam","r_s",0.291362338589334,0.157094564505182,0.467190502997429,0.171193288673133,0.189494633620762,0.390869453435683,0.431827368098173
"Prior","r_s",0.215803064639427,0.00886487484149461,0.478575807147329,0.0175612087263761,0.0353269768762809,0.420594366938616,0.458248000387858
"Bangladesh","r_s_ms",0.183397006221855,0.0644712353907166,0.36096679707465,0.077087204066706,0.0935612518166326,0.291587255496403,0.328918668137943
"Cambodia","r_s_ms",0.1117757168509,0.0145487938515008,0.319294494473367,0.0185341433950924,0.0278540663021884,0.243667738842762,0.303243043590837
"Nepal","r_s_ms",0.267457293873211,0.0836656092164952,0.447316683070143,0.105731814726789,0.135800619028447,0.394186638306968,0.425506603176784
"Philippines","r_s_ms",0.0160610580990276,0.00156344027989528,0.0535024911360286,0.00256921837834199,0.00382201071729377,0.0314731360152914,0.0448957647307372
"Vietnam","r_s_ms",0.148154434716379,0.024122902875046,0.37478419432152,0.0335899294497444,0.0488597242668737,0.265530098859378,0.308150378810764
"Prior","r_s_ms",0.0945375535783537,0.00129841233989218,0.338861646268099,0.00295799384037001,0.00686063948057415,0.230077397404563,0.289027220939196
