"p_m","p_s","a_p_m","r_m","r_s","a_r_m","c_sp","c_tx","a_m","m_tb","a_tx","chain","round"
0.0534066068193964,0.0763253888041135,1.13466735901324,0.0655734551781223,0.217822587101182,0.0102570198032178,0.489786100724155,0.0118359262699645,19.8511320983853,0.000581906825212413,5.55019496064788,1,1
0.0230807407931646,0.065784328627514,3.36882478906123,0.00289262598645128,0.317438351483168,0.965061772544548,0.186474732697718,0.0612620708877081,8.68426960554044,0.00309275649220496,1.93141219194161,1,2
0.0159764666004535,0.0677076107620938,3.14546393746891,0.00957337788536142,0.356165856513378,0.408248911497477,0.148979269540865,0.0346188726907219,2.6102167163957,0.01118975477602,1.69861691489869,1,3
0.0894793110358245,0.166012267726489,1.07929782170296,0.00284300282564294,0.486256230343761,0.0416766941726312,0.282575334592726,0.114750283684151,6.07363054724142,0.0017628202959859,3.86580774083605,1,4
0.0411319459676917,0.14492214773776,1.27459931956059,0.00653528676890616,0.391263313119817,0.29736049392319,0.185867688551902,0.0987938030941585,3.89628795231529,0.00516742308117373,1.87078940064589,1,5
0.0358052353815018,0.11936573274007,1.09961818103044,0.0187662589280873,0.388876518430402,0.156150764433185,0.186196620523334,0.0745141769643861,6.17470331600414,0.00369849248040456,1.83372990026845,1,6
0.0457431916102456,0.114615692513669,1.19654680954211,0.0139047325336576,0.353993285583232,0.0600279040784633,0.342593315187787,0.0873237396724931,4.69593635370538,0.00313557779809212,1.67470858889046,1,7
0.0506004323109161,0.121201616692824,1.18196341771779,0.020314762988547,0.365440314074671,0.00490684582249391,0.455511495472454,0.11817701819555,1.65206687932732,0.00624368232667791,1.57581807164689,1,8
0.0352871452563759,0.0682014519565247,1.30815380685386,0.0183410603601961,0.207335135420059,0.0862150167398351,0.408299776165002,0.0562056850301435,5.09891572124249,0.00326050299546621,1.9668070856284,1,9
0.0412985673668721,0.118587482739426,1.03006342228447,0.0101359970961933,0.477555295580923,0.0320575003985933,0.208806514027222,0.105364945244702,4.87903906260899,0.00293485735397127,1.19682608538265,1,10
0.0415630547871745,0.0815510646297152,1.09117854032327,0.0326510796943066,0.251770466027849,0.0234899570838656,0.311753741751056,0.0954604509503456,7.93227035145474,0.00209375028048595,1.57203290699119,1,11
0.0330037324507456,0.0576657614467084,1.09332535881351,0.0227186998713407,0.167518333619709,0.0281104946099204,0.264495020626291,0.0901651435312374,8.24358897319664,0.00156722640485673,1.01714278727042,1,12
0.0321067760331479,0.0732819883405385,1.06739075718614,0.0163587032381776,0.172582127340043,0.0197495062664209,0.454681535843417,0.0881553883711765,10.6821203543288,0.00135505346367173,1.11825693367608,1,13
0.0261298111876366,0.0469434213465858,1.18549531093563,0.0178575774685634,0.149016691627844,0.0502242083506383,0.292468124797335,0.0881712080054185,2.95287067013079,0.00471532039165608,1.07660887369218,1,14
